Time_s,Current_A,Temperature_K,State_x,DeltaT_K
149.2495545051829,0.00010666313028195873,300.50743283987936,0.17124903202056885,0.5074328398793568
156.30754179458174,0.00010663785360520706,300.5108236585704,0.17124487459659576,0.5108236585704162
163.69930016117019,0.00010666590242180973,300.5139165641247,0.17124208807945251,0.5139165641247132
171.4406135851972,0.00010665414447430521,300.5166926476176,0.17124062776565552,0.5166926476176172
179.54801246878304,0.00010665144509403035,300.5191721103653,0.1712396889925003,0.5191721103652753
188.03880893409166,0.00010667157039279118,300.52138763771694,0.17123912274837494,0.5213876377169413
196.93113379074217,0.00010667765309335664,300.52334288911874,0.1712389588356018,0.5233428891187373
206.24397525140927,0.00010666302841855213,300.5250375699613,0.1712384819984436,0.5250375699612846
215.99721947827172,0.0001066807599272579,300.52652022255467,0.17123836278915405,0.5265202225546659
226.21169304690264,0.00010668536560842767,300.52779638124355,0.17123837769031525,0.5277963812435473
236.9092074182632,0.00010667407332221046,300.52886999480694,0.1712384670972824,0.5288699948069393
248.11260551377703,0.00010667307651601732,300.52977239529275,0.17123821377754211,0.5297723952927527
259.8458104929247,0.00010666012531146407,300.53051037267875,0.17123855650424957,0.5305103726787479
272.13387683753086,0.00010668421600712463,300.5311445899909,0.17123857140541077,0.5311445899909017
285.0030438518105,0.00010667525930330157,300.5316510271192,0.17123858630657196,0.5316510271192101
298.4807916924327,0.00010668365575838834,300.5320685945695,0.17123831808567047,0.5320685945695232
312.59590004822843,0.00010666294838301837,300.5323750897402,0.1712387502193451,0.5323750897401851
327.3785095948577,0.00010666558955563232,300.5326189774054,0.17123857140541077,0.5326189774053773
342.86018635565904,0.00010667525930330157,300.53282063952815,0.17123858630657196,0.5328206395281541
359.0739891061055,0.00010668365575838834,300.53298615535584,0.1712382733821869,0.532986155355843
376.0545399658176,0.00010667521564755589,300.5330984347247,0.17123860120773315,0.5330984347247067
393.8380983288489,0.00010666869638953358,300.5331717766243,0.17123828828334808,0.5331717766242718
412.46263829013566,0.00010666790331015363,300.5332239410591,0.17123906314373016,0.5332239410590773
431.96792973341735,0.00010666395246516913,300.5332548927439,0.17123840749263763,0.533254892743912
452.3956232538058,0.00010667616152204573,300.5332971232467,0.17123878002166748,0.5332971232467116
473.7893390963144,0.00010668367031030357,300.5333393236268,0.17123861610889435,0.5333393236268194
496.1947603002908,0.00010666991875041276,300.53334303283236,0.17123867571353912,0.533343032832363
519.6597302486197,0.00010666833259165287,300.53334251973274,0.17123855650424957,0.5333425197327415
544.2343548300272,0.00010668421600712463,300.5333730236978,0.17123858630657196,0.5333730236977772
569.9711094326076,0.00010668365575838834,300.53339123168223,0.17123807966709137,0.5333912316822307
596.924950997074,0.00010667589958757162,300.5333863420723,0.17123904824256897,0.5333863420722764
625.1534353689711,0.00010667119931895286,300.5333732511781,0.17123796045780182,0.5333732511780909
654.7168402004743,0.00010667156311683357,300.53336636111163,0.17123916745185852,0.5333663611116322
685.6782936641738,0.00010666220623534173,300.5333408185626,0.17123796045780182,0.5333408185625785
718.1039092537357,0.00010667156311683357,300.5333489291504,0.17123928666114807,0.5333489291504065
752.0629269592407,0.00010666536400094628,300.53333803005813,0.17123766243457794,0.5333380300581325
787.6278611187063,0.00010665443551260978,300.53330451154125,0.1712401956319809,0.533304511541246
824.8746552614581,0.00010666620801202953,300.5333184452548,0.17123699188232422,0.5333184452547926
863.8828442740454,0.0001066767072188668,300.53335370294866,0.17123998701572418,0.5333537029486592
904.7357242349293,0.00010666077287169173,300.53332587953344,0.17123791575431824,0.5333258795334359
947.5205302806547,0.00010666836169548333,300.5333350388794,0.17124046385288239,0.533335038879386
992.3286228832545,0.00010668017785064876,300.5333740135339,0.17123499512672424,0.5333740135338871
1039.2556829367131,0.0001066492113750428,300.5332961132768,0.1712437868118286,0.5332961132767764
1088.4019160690054,0.0001066653712769039,300.5333153518511,0.1712292730808258,0.5333153518511153
1139.8722666160525,0.00010668902541510761,300.5333987689354,0.171256422996521,0.533398768935399
1193.7766417144358,0.00010669424955267459,300.5334465871594,0.1712016463279724,0.5334465871594034
1250.230145991456,0.00010666788148228079,300.53337406224546,0.17131850123405457,0.533374062245457
1309.3533273536095,0.00010667380411177874,300.53337056595,0.1710529625415802,0.5333705659500083
1371.272434398401,0.00010666235903045163,300.53332883003134,0.1717001497745514,0.533328830031337
1436.1196859990803,0.00010669526818674058,300.5334360165212,0.1700190305709839,0.5334360165211933
1504.0335536380253,0.00010660059342626482,300.5331143055559,0.17467565834522247,0.5331143055558982
1575.1590570916244,0.00010687606845749542,300.53407509062873,0.1609300673007965,0.5340750906287326
1649.6480740980207,0.00010600114183034748,300.53092303793983,0.20412355661392212,0.5309230379398286
1727.6596646690382,0.0001087293348973617,300.54097359921263,0.06002034246921539,0.5409735992126343
1809.3604107387166,0.00010009024845203385,300.5083589577245,0.5723580718040466,0.5083589577245107
1894.9247718738236,9.302362741436809e-05,300.4729288617567,0.0,0.47292886175671356
1984.5354578058032,9.81011035037227e-05,300.487577405287,0.8657878637313843,0.487577405287027
2078.3838185797595,-1.5610574337188154e-05,300.1407320681113,0.0,0.14073206811127648
2176.6702531534593,9.81011035037227e-05,300.44151841909223,0.9496099948883057,0.4415184190922332
2279.604637318982,-6.395189120667055e-05,300.335298498015,0.0,0.3352984980149927
2387.406771860647,9.81011035037227e-05,300.47253527593085,1.0,0.4725352759308521
2500.3068519063263,-9.60208271862939e-05,300.4793127417792,0.0,0.4793127417792107
2618.5459584742325,9.81011035037227e-05,300.48945373494325,1.0,0.48945373494325395
2742.376573264952,-9.60208271862939e-05,300.4808897584644,0.0,0.4808897584644001
2872.063117797828,9.81011035037227e-05,300.4897868292444,1.0,0.48978682924439454
3007.8825180431018,-9.60208271862939e-05,300.48074428903465,0.0,0.4807442890346465
3150.124795755328,9.81011035037227e-05,300.4899379680094,1.0,0.4899379680093716
3299.0936877709423,-9.60208271862939e-05,300.48060393498855,0.0,0.4806039349885509
3455.1072945922183,9.81011035037227e-05,300.4900684106401,1.0,0.49006841064010587
3618.4987596427504,-9.60208271862939e-05,300.48048366536216,0.0,0.4804836653621578
3789.616980644716,9.81011035037227e-05,300.49017845256583,1.0,0.4901784525658286
3968.827354637166,-9.60208271862939e-05,300.4803837854436,0.0,0.48038378544362104
4156.512558225988,9.81011035037227e-05,300.4902683572835,1.0,0.4902683572835258
4353.073364731892,-9.60208271862939e-05,300.4803035558993,0.0,0.4803035558992974
4558.929499981059,9.81011035037227e-05,300.4903393140767,1.0,0.4903393140767207
4774.520538566131,-9.60208271862939e-05,300.4802413805859,0.0,0.4802413805858805
5000.30684249109,9.81011035037227e-05,300.4903932723854,1.0,0.4903932723854041
5236.770544204655,-9.60208271862939e-05,300.4801950186502,0.0,0.48019501865019265
5484.416576121015,9.81011035037227e-05,300.4904326970321,1.0,0.4904326970320767
5743.773748826587,-9.60208271862939e-05,300.4801618513759,0.0,0.48016185137589673
6015.395880274833,9.81011035037227e-05,300.490460290846,1.0,0.49046029084598786
6299.862978380694,-9.60208271862939e-05,300.4801391585584,0.0,0.4801391585584156
6597.782479539546,9.81011035037227e-05,300.4904787301327,1.0,0.4904787301326792
6909.790545715645,-9.60208271862939e-05,300.4801243616281,0.0,0.4801243616280999
7236.553422869665,9.81011035037227e-05,300.4904904507741,1.0,0.49049045077407527
7578.76886362593,-9.60208271862939e-05,300.4801152025753,0.0,0.4801152025752913
7937.1676172175585,9.81011035037227e-05,300.49049750781046,1.0,0.49049750781045987
8312.514989890631,-9.60208271862939e-05,300.4801098445446,0.0,0.48010984454458594
8705.612479099875,9.81011035037227e-05,300.49050151391384,1.0,0.49050151391384134
9117.299484984922,-9.60208271862939e-05,300.48010689686487,0.0,0.48010689686486785
9548.455102782304,9.81011035037227e-05,300.4905036468123,1.0,0.49050364681227165
10000.0,-9.60208271862939e-05,300.48010538028495,0.0,0.48010538028495375
