time_s,I_level1_A,I_level2_A,I_level3_A,norm_I_level1,norm_I_level2,norm_I_level3
3418.4921461759272,1.690586127240011e-05,-6.396230200352959e-06,-8.332720432532979e-05,0.9999906596430495,0.9999906596430492,0.9999906596430493
3580.013891028573,1.6905853811342585e-05,-6.396227377507043e-06,-8.332716755056543e-05,0.9999902183175401,0.9999902183175401,0.9999902183175403
3749.1674433988856,1.690584599775801e-05,-6.396224421284652e-06,-8.332712903823246e-05,0.999989756139869,0.9999897561398688,0.999989756139869
3926.3134017068396,1.6905837814990028e-05,-6.396221325383955e-06,-8.332708870623348e-05,0.9999892721248033,0.9999892721248033,0.9999892721248034
4111.829402435828,1.6905829245595312e-05,-6.396218083205375e-06,-8.332704646859217e-05,0.9999887652405614,0.9999887652405614,0.9999887652405615
4306.110925171165,1.690582027130639e-05,-6.396214687837526e-06,-8.332700223527008e-05,0.9999882344066124,0.9999882344066124,0.9999882344066124
4509.572135676144,1.69058108729927e-05,-6.396211132042474e-06,-8.33269559119747e-05,0.9999876784913736,0.9999876784913735,0.9999876784913735
4722.646768802954,1.6905801030619807e-05,-6.396207408240313e-06,-8.332690739995844e-05,0.9999870963097975,0.9999870963097974,0.9999870963097974
4945.789053120639,1.690579072320672e-05,-6.396203508493013e-06,-8.332685659580821e-05,0.9999864866208473,0.9999864866208474,0.9999864866208475
5179.474679231202,1.6905779928781167e-05,-6.396199424487494e-06,-8.332680339122493e-05,0.9999858481248514,0.9999858481248514,0.9999858481248515
5424.2018138380245,1.690576862433273e-05,-6.396195147517909e-06,-8.332674767279276e-05,0.9999851794607315,0.9999851794607316,0.9999851794607315
5680.492161728429,1.690575678576386e-05,-6.396190668467091e-06,-8.332668932173738e-05,0.9999844792031046,0.9999844792031045,0.9999844792031046
5948.892077934331,1.690574438783845e-05,-6.3961859777871165e-06,-8.332662821367273e-05,0.9999837458592419,0.9999837458592419,0.999983745859242
6229.973732441835,1.6905731404128097e-05,-6.396181065478957e-06,-8.332656421833596e-05,0.9999829778658891,0.9999829778658891,0.9999829778658892
6524.336329932622,1.6905717806955752e-05,-6.3961759210711695e-06,-8.332649719930984e-05,0.9999821735859342,0.9999821735859341,0.9999821735859342
6832.607387157405,1.690570356733673e-05,-6.396170533597573e-06,-8.33264270137319e-05,0.9999813313049176,0.9999813313049175,0.9999813313049176
7155.444070664575,1.6905688654916934e-05,-6.396164891573879e-06,-8.332635351199003e-05,0.9999804492273784,0.9999804492273783,0.9999804492273784
7493.534597735741,1.6905673037908166e-05,-6.396158982973216e-06,-8.332627653740355e-05,0.9999795254730279,0.9999795254730278,0.9999795254730279
7847.5997035146065,1.6905656683020375e-05,-6.396152795200496e-06,-8.332619592588932e-05,0.9999785580727418,0.9999785580727419,0.9999785580727419
8218.394177456807,1.6905639555390714e-05,-6.396146315065568e-06,-8.332611150561203e-05,0.9999775449643644,0.9999775449643643,0.9999775449643645
8606.708472376158,1.6905621618509215e-05,-6.396139528755111e-06,-8.332602309661793e-05,0.9999764839883116,0.9999764839883116,0.9999764839883117
9013.37038951742,1.6905602834141013e-05,-6.3961324218031925e-06,-8.332593051045137e-05,0.9999753728829709,0.9999753728829708,0.9999753728829708
9439.246843247663,1.690558316224482e-05,-6.396124979060437e-06,-8.332583354975313e-05,0.9999742092798789,0.9999742092798789,0.9999742092798789
9885.245709128281,1.690556256088764e-05,-6.3961171846617455e-06,-8.332573200783985e-05,0.9999729906986764,0.9999729906986763,0.9999729906986764
10352.317759307378,1.6905540986155346e-05,-6.396109021992479e-06,-8.332562566826347e-05,0.99997171454182,0.9999717145418201,0.9999717145418201
10841.458689358327,1.690551839205915e-05,-6.396100473653052e-06,-8.33255143043501e-05,0.999970378089048,0.999970378089048,0.9999703780890482
11353.711240885177,1.6905494730437557e-05,-6.396091521421859e-06,-8.332539767871681e-05,0.9999689784915828,0.9999689784915827,0.9999689784915828
11890.167424419898,1.6905469950853753e-05,-6.396082146216436e-06,-8.332527554276587e-05,0.9999675127660599,0.9999675127660598,0.9999675127660598
12451.97084735032,1.690544400048811e-05,-6.396072328052798e-06,-8.332514763615496e-05,0.9999659777881703,0.9999659777881704,0.9999659777881705
13040.319151841288,1.6905416824025648e-05,-6.396062046002854e-06,-8.332501368624232e-05,0.9999643702860037,0.9999643702860036,0.9999643702860037
13656.466567946096,1.6905388363538138e-05,-6.3960512781498115e-06,-8.332487340750586e-05,0.9999626868330745,0.9999626868330743,0.9999626868330744
14301.72658735088,1.690535855836068e-05,-6.396040001541474e-06,-8.33247265009347e-05,0.9999609238410219,0.9999609238410218,0.9999609238410219
14977.474763452,1.6905327344962434e-05,-6.3960281921413326e-06,-8.332457265339205e-05,0.9999590775519628,0.9999590775519628,0.9999590775519628
15685.151643735446,1.690529465681125e-05,-6.396015824777349e-06,-8.332441153694794e-05,0.9999571440304853,0.9999571440304853,0.9999571440304853
16426.265840709304,1.6905260424231887e-05,-6.39600287308832e-06,-8.332424280818048e-05,0.999955119155262,0.9999551191552619,0.9999551191552619
17202.39724793599,1.6905224574257575e-05,-6.395989309467712e-06,-8.33240661074442e-05,0.9999529986102698,0.9999529986102698,0.9999529986102699
18015.20040802024,1.6905187030474548e-05,-6.395975105004835e-06,-8.332388105810366e-05,0.9999507778755938,0.9999507778755937,0.9999507778755937
18866.408039732545,1.6905147712859215e-05,-6.395960229423252e-06,-8.33236872657311e-05,0.9999484522177963,0.9999484522177964,0.9999484522177964
19757.834731786996,1.6905106537607693e-05,-6.395944651016269e-06,-8.332348431726598e-05,0.9999460166798331,0.9999460166798331,0.9999460166798331
20691.3808111479,1.6905063416957248e-05,-6.395928336579388e-06,-8.332327178013506e-05,0.9999434660704918,0.9999434660704917,0.9999434660704917
21669.03639411181,1.6905018258999315e-05,-6.395911251339562e-06,-8.332304920133078e-05,0.9999407949533322,0.9999407949533323,0.9999407949533323
22692.885628800763,1.6904970967483722e-05,-6.395893358881119e-06,-8.332281610644616e-05,0.9999379976351057,0.9999379976351056,0.9999379976351057
23765.11113811073,1.6904921441613636e-05,-6.395874621068189e-06,-8.332257199866427e-05,0.999935068153626,0.9999350681536259,0.9999350681536259
24887.998672586673,1.690486957583083e-05,-6.395854997963456e-06,-8.332231635769977e-05,0.9999320002650679,0.9999320002650679,0.9999320002650679
26063.94198314347,1.6904815259590854e-05,-6.395834447743098e-06,-8.332204863869074e-05,0.9999287874306687,0.9999287874306688,0.9999287874306688
27295.447924020016,1.690475837712755e-05,-6.395812926607687e-06,-8.3321768271038e-05,0.9999254228027988,0.9999254228027987,0.9999254228027987
